"ID","Ngôn ngữ","Source Text","Translated Text"
101231,vi_VN,Notify Users On Every Login,Notify Users On Every Login
101232,vi_VN,Notify by Email,Notify by Email
101233,vi_VN,Notify by email,Notify by email
101234,vi_VN,Notify if unreplied,Notify if unreplied
101235,vi_VN,Notify if unreplied for (in mins),Notify if unreplied for (in mins)
101236,vi_VN,Notify users with a popup when they log in,Notify users with a popup when they log in
101237,vi_VN,Now,Now
101238,vi_VN,Number,Số
101239,vi_VN,Number Card,Số Thẻ
101240,vi_VN,Number Card Link,Số Thẻ Liên kết
101241,vi_VN,Number Card Name,Số Thẻ Tên
101242,vi_VN,Number Cards,Số Cards
101243,vi_VN,Number Format,Số Định dạng
101244,vi_VN,Number of Backups,Số of Backups
101245,vi_VN,Number of Groups,Số of Groups
101246,vi_VN,Number of Queries,Số of Queries
101247,vi_VN,"Number of attachment fields are more than {}, limit updated to {}.","Số of attachment fields are more than {}, limit updated to {}."
101248,vi_VN,Number of backups must be greater than zero.,Số of backups must be greater than zero.
101249,vi_VN,Number of columns for a field in a Grid (Total Columns in a grid should be less than 11),Số of columns for a field in a Grid (Total Columns in a grid should be less than 11)
101250,vi_VN,Number of columns for a field in a List View or a Grid (Total Columns should be less than 11),Số of columns for a field in a Danh sách Xem or a Grid (Total Columns should be less than 11)
101251,vi_VN,Number of days after which the document Web View link shared on email will be expired,Số of days after which the document Web Xem link shared on email will be expired
101252,vi_VN,Number of keys,Số of keys
101253,vi_VN,Number of onsite backups,Số of onsite backups
101254,vi_VN,OAuth,OAuth
101255,vi_VN,OAuth Authorization Code,OAuth Authorization Code
101256,vi_VN,OAuth Bearer Token,OAuth Bearer Token
101257,vi_VN,OAuth Client,OAuth Khách hàng
101258,vi_VN,OAuth Client ID,OAuth Khách hàng ID
101259,vi_VN,OAuth Client Role,OAuth Khách hàng Vai trò
101260,vi_VN,OAuth Error,OAuth Lỗi
101261,vi_VN,OAuth Provider Settings,OAuth Provider Cài đặt
101262,vi_VN,OAuth Scope,OAuth Scope
101263,vi_VN,OAuth Settings,OAuth Cài đặt
101264,vi_VN,"OAuth has been enabled but not authorised. Please use \""Authorise API Access\"" button to do the same.",OAuth has been enabled but not authorised. Please use \
101265,vi_VN,OPTIONS,OPTIONS
101266,vi_VN,OR,OR
101267,vi_VN,OTP App,OTP App
101268,vi_VN,OTP Issuer Name,OTP Issuer Tên
101269,vi_VN,OTP Secret Reset - {0},OTP Secret Reset - {0}
101270,vi_VN,OTP Secret has been reset. Re-registration will be required on next login.,OTP Secret has been reset. Re-registration will be required on next login.
101271,vi_VN,OTP setup using OTP App was not completed. Please contact Administrator.,OTP setup using OTP App was not completed. Please contact Administrator.
101272,vi_VN,Occurrences,Occurrences
101273,vi_VN,Off,Tắt
101274,vi_VN,Office,Office
101275,vi_VN,Office 365,Office 365
101276,vi_VN,Official Documentation,Official Documentation
101277,vi_VN,Offset X,Offset X
101278,vi_VN,Offset Y,Offset Y
101279,vi_VN,Offset must be a non-negative integer,Offset must be a non-negative integer
101280,vi_VN,Old Password,Cũ Password
101281,vi_VN,Old and new fieldnames are same.,Cũ and new fieldnames are same.
101282,vi_VN,Older backups will be automatically deleted,Older backups will be automatically deleted
101283,vi_VN,Oldest Unscheduled Job,Oldest Unscheduled Job
101284,vi_VN,On Hold,On Hold
101285,vi_VN,On Payment Authorization,On Payment Authorization
101286,vi_VN,On Payment Charge Processed,On Payment Charge Processed
101287,vi_VN,On Payment Failed,On Payment Thất bại
101288,vi_VN,On Payment Mandate Acquisition Processed,On Payment Mandate Acquisition Processed
101289,vi_VN,On Payment Mandate Charge Processed,On Payment Mandate Charge Processed
101290,vi_VN,On Payment Paid,On Payment Paid
101291,vi_VN,"On checking this option, URL will be treated like a jinja template string","On checking this option, URL will be treated like a jinja template string"
101292,vi_VN,On or After,On or After
101293,vi_VN,On or Before,On or Before
101294,vi_VN,"On {0}, {1} wrote:","On {0}, {1} wrote:"
101295,vi_VN,Onboard,Onboard
101296,vi_VN,Onboarding Name,Onboarding Tên
101297,vi_VN,Onboarding Permission,Onboarding Permission
101298,vi_VN,Onboarding Status,Onboarding Trạng thái
101299,vi_VN,Onboarding Step,Onboarding Step
101300,vi_VN,Onboarding Step Map,Onboarding Step Map
101301,vi_VN,Onboarding complete,Onboarding complete
101302,vi_VN,"Once submitted, submittable documents cannot be changed. They can only be Cancelled and Amended.","Once submitted, submittable documents cannot be changed. They can only be Cancelled and Amended."
101303,vi_VN,"Once you have set this, the users will only be able access documents (eg. Blog Post) where the link exists (eg. Blogger).","Once you have set this, the users will only be able access documents (eg. Blog Post) where the link exists (eg. Blogger)."
101304,vi_VN,One Last Step,One Cuối cùng Step
101305,vi_VN,One Time Password (OTP) Registration Code from {},One Thời gian Password (OTP) Registration Code from {}
101306,vi_VN,One of,One of
101307,vi_VN,Only 200 inserts allowed in one request,Only 200 inserts allowed in one request
101308,vi_VN,Only Administrator can delete Email Queue,Only Administrator can delete Email Queue
101309,vi_VN,Only Administrator can edit,Only Administrator can edit
101310,vi_VN,Only Administrator can save a standard report. Please rename and save.,Only Administrator can save a standard report. Please rename and save.
101311,vi_VN,Only Administrator is allowed to use Recorder,Only Administrator is allowed to use Recorder
101312,vi_VN,Only Allow Edit For,Only Cho phép Chỉnh sửa For
101313,vi_VN,Only Options allowed for Data field are:,Only Options allowed for Dữ liệu field are:
101314,vi_VN,Only Send Records Updated in Last X Hours,Only Send Records Đã cập nhật in Cuối cùng X Hours
101315,vi_VN,Only Workspace Manager can edit public workspaces,Only Workspace Manager can edit public workspaces
101316,vi_VN,Only allowed to export customizations in developer mode,Only allowed to export customizations in developer mode
101317,vi_VN,Only draft documents can be discarded,Only draft documents can be discarded
101318,vi_VN,Only for,Only for
101319,vi_VN,Only mandatory fields are necessary for new records. You can delete non-mandatory columns if you wish.,Only mandatory fields are necessary for new records. You can delete non-mandatory columns if you wish.
101320,vi_VN,Only one {0} can be set as primary.,Only one {0} can be set as primary.
101321,vi_VN,Only reports of type Report Builder can be deleted,Only reports of type Báo cáo Builder can be deleted
101322,vi_VN,Only reports of type Report Builder can be edited,Only reports of type Báo cáo Builder can be edited
101323,vi_VN,Only standard DocTypes are allowed to be customized from Customize Form.,Only standard DocTypes are allowed to be customized from Customize Biểu mẫu.
101324,vi_VN,Only the Administrator can delete a standard DocType.,Only the Administrator can delete a standard DocType.
101325,vi_VN,Only the assignee can complete this to-do.,Only the assignee can complete this to-do.
101326,vi_VN,Only {0} emailed reports are allowed per user.,Only {0} emailed reports are allowed per user.
101327,vi_VN,Oops! Something went wrong.,Oops! Something went wrong.
101328,vi_VN,Open,Mở
101329,vi_VN,Open,Mở
101330,vi_VN,Open Awesomebar,Open Awesomebar
101331,vi_VN,Open Communication,Open Communication
101332,vi_VN,Open Document,Open Tài liệu
101333,vi_VN,Open Documents,Open Documents
101334,vi_VN,Open Help,Open Help
101335,vi_VN,Open Reference Document,Open Reference Tài liệu
101336,vi_VN,Open Settings,Open Cài đặt
101337,vi_VN,Open Source Applications for the Web,Open Source Applications for the Web
101338,vi_VN,Open URL in a New Tab,Open URL in a Mới Tab
101339,vi_VN,Open a dialog with mandatory fields to create a new record quickly. There must be at least one mandatory field to show in dialog.,Open a dialog with mandatory fields to create a new record quickly. There must be at least one mandatory field to show in dialog.
101340,vi_VN,Open a module or tool,Open a module or tool
101341,vi_VN,Open console,Open console
101342,vi_VN,Open in a new tab,Open in a new tab
101343,vi_VN,Open list item,Open list item
101344,vi_VN,Open reference document,Open reference document
101345,vi_VN,Open your authentication app on your mobile phone.,Open your authentication app on your mobile phone.
101346,vi_VN,Open {0},Mở {0}
101347,vi_VN,OpenID Configuration,OpenID Configuration
101348,vi_VN,OpenID Configuration fetched successfully!,OpenID Configuration fetched successfully!
101349,vi_VN,OpenLDAP,OpenLDAP
101350,vi_VN,Opened,Đã mở
101351,vi_VN,Operation,Operation
101352,vi_VN,Operator must be one of {0},Operator must be one of {0}
101353,vi_VN,Optimize,Optimize
101354,vi_VN,Optimizing image...,Optimizing image...
101355,vi_VN,Option 1,Option 1
101356,vi_VN,Option 2,Option 2
101357,vi_VN,Option 3,Option 3
101358,vi_VN,Option {0} for field {1} is not a child table,Option {0} for field {1} is not a child table
101359,vi_VN,Optional: Always send to these ids. Each Email Address on a new row,Tùy chọn: Always send to these ids. Each Email Address on a new row
101360,vi_VN,Optional: The alert will be sent if this expression is true,Tùy chọn: The alert will be sent if this expression is true
101361,vi_VN,Options,Tùy chọn
101362,vi_VN,Options 'Dynamic Link' type of field must point to another Link Field with options as 'DocType',Options 'Dynamic Liên kết' type of field must point to another Liên kết Trường with options as 'DocType'
101363,vi_VN,Options Help,Options Help
101364,vi_VN,Options for Rating field can range from 3 to 10,Options for Rating field can range from 3 to 10
101365,vi_VN,Options for select. Each option on a new line.,Options for select. Each option on a new line.
101366,vi_VN,Options for {0} must be set before setting the default value.,Options for {0} must be set before setting the default value.
101367,vi_VN,Options is required for field {0} of type {1},Options is required for field {0} of type {1}
101368,vi_VN,Options not set for link field {0},Options not set for link field {0}
101369,vi_VN,Orange,Orange
101370,vi_VN,Order,Thứ tự
101371,vi_VN,Order By must be a string,Order By must be a string
101372,vi_VN,Org History,Org Lịch sử
101373,vi_VN,Org History Heading,Org Lịch sử Heading
101374,vi_VN,Orientation,Orientation
101375,vi_VN,Original Value,Original Value
101376,vi_VN,Other,Khác
101377,vi_VN,Outgoing,Outgoing
101378,vi_VN,Outgoing (SMTP) Settings,Outgoing (SMTP) Cài đặt
101379,vi_VN,Outgoing Emails (Last 7 days),Outgoing Emails (Cuối cùng 7 days)
101380,vi_VN,Outgoing Server,Outgoing Máy chủ
101381,vi_VN,Outgoing Settings,Outgoing Cài đặt
101382,vi_VN,Outgoing email account not correct,Outgoing email account not correct
101383,vi_VN,Outlook.com,Outlook.com
101384,vi_VN,Output,Output
101385,vi_VN,Overview,Tổng quan
101386,vi_VN,PATCH,PATCH
101387,vi_VN,PDF,PDF
101388,vi_VN,PDF Generation in Progress,PDF Generation in Progress
101389,vi_VN,PDF Generator,PDF Generator
101390,vi_VN,PDF Page Height (in mm),PDF Trang Height (in mm)
101391,vi_VN,PDF Page Size,PDF Trang Size
101392,vi_VN,PDF Page Width (in mm),PDF Trang Width (in mm)
101393,vi_VN,PDF Settings,PDF Cài đặt
101394,vi_VN,"PDF cannot be uploaded, It contains unsafe content","PDF cannot be uploaded, It contains unsafe content"
101395,vi_VN,PDF generation failed,PDF generation failed
101396,vi_VN,PDF generation failed because of broken image links,PDF generation failed because of broken image links
101397,vi_VN,PDF generation may not work as expected.,PDF generation may not work as expected.
101398,vi_VN,"PDF printing via \""Raw Print\"" is not supported.",PDF printing via \
101399,vi_VN,PID,PID
101400,vi_VN,POST,POST
101401,vi_VN,PUT,PUT
101402,vi_VN,Package,Package
101403,vi_VN,Package Import,Package Nhập
101404,vi_VN,Package Name,Package Tên
101405,vi_VN,Package Release,Package Release
101406,vi_VN,Packages,Packages
101407,vi_VN,"Packages are lightweight apps (collection of Module Defs) that can be created, imported, or released right from the UI","Packages are lightweight apps (collection of Module Defs) that can be created, imported, or released right from the UI"
101408,vi_VN,Page,Trang
101409,vi_VN,Page Break,Trang Break
101410,vi_VN,Page Builder,Trang Builder
101411,vi_VN,Page Building Blocks,Trang Building Blocks
101412,vi_VN,Page HTML,Trang HTML
101413,vi_VN,Page Height (in mm),Trang Height (in mm)
101414,vi_VN,Page Margins,Trang Margins
101415,vi_VN,Page Name,Trang Tên
101416,vi_VN,Page Number,Trang Số
101417,vi_VN,Page Route,Trang Route
101418,vi_VN,Page Settings,Trang Cài đặt
101419,vi_VN,Page Shortcuts,Trang Shortcuts
101420,vi_VN,Page Size,Trang Size
101421,vi_VN,Page Title,Trang Tiêu đề
101422,vi_VN,Page Width (in mm),Trang Width (in mm)
101423,vi_VN,Page has expired!,Trang has expired!
101424,vi_VN,Page height and width cannot be zero,Trang height and width cannot be zero
101425,vi_VN,Page not found,Trang not found
101426,vi_VN,Page to show on the website,Trang to show on the website
101427,vi_VN,Page {0} of {1},Trang {0} of {1}
101428,vi_VN,Parameter,Parameter
101429,vi_VN,Parent,Parent
101430,vi_VN,Parent DocType,Parent DocType
101431,vi_VN,Parent Document Type,Parent Tài liệu Loại
101432,vi_VN,Parent Document Type is required to create a number card,Parent Tài liệu Loại is required to create a number card
101433,vi_VN,Parent Element Selector,Parent Element Selector
101434,vi_VN,Parent Field,Parent Trường
101435,vi_VN,Parent Field (Tree),Parent Trường (Tree)
101436,vi_VN,Parent Field must be a valid fieldname,Parent Trường must be a valid fieldname
101437,vi_VN,Parent Label,Parent Label
101438,vi_VN,Parent Missing,Parent Missing
101439,vi_VN,Parent Page,Parent Trang
101440,vi_VN,Parent Table,Parent Bảng
101441,vi_VN,Parent document type is required to create a dashboard chart,Parent document type is required to create a dashboard chart
101442,vi_VN,Parent is the name of the document to which the data will get added to.,Parent is the name of the document to which the data will get added to.
101443,vi_VN,Parent-to-child or child-to-different-child grouping is not allowed.,Parent-to-child or child-to-different-child grouping is not allowed.
101444,vi_VN,Parentfield not specified in {0}: {1},Parentfield not specified in {0}: {1}
